,a,sigma
5579,0.03922788895004468,0.01740471910128283
5580,0.020161449411358667,0.019576356267787493
5581,0.05193640557204422,0.02067427393072057
5582,0.08206172702197177,0.012705933382735317
5583,0.02624775037996316,0.007447735769551351
5584,0.0710261518500626,0.0078114975367760625
5585,0.0398644059297046,0.013772518347548857
5586,0.04846485557550591,0.019943235726415702
5587,0.08633399634715591,0.007593292504558256
5588,0.043786833983320284,0.011436407839866393
5589,0.06968130456249148,0.01297333714005759
5590,0.06503721628034931,0.010751948791014581
5591,0.06551369864469013,0.011324615718290836
5592,0.031791000420298005,0.016705920221063614
5593,0.04048010468055446,0.017144477419855638
5594,0.021227998670677026,0.006898877731556136
5595,0.06485750739340276,0.007955744134532448
5596,0.03170461833151373,0.019768436261569426
5597,0.058197232116038625,0.008482859339307456
5598,0.06049812176694837,0.018572392071176985
5599,0.07732661033127686,0.009396831029603803
5600,0.06996968116914301,0.008033721615784731
5601,0.06605193737576656,0.005498945019456034
5602,0.07336259555180374,0.01151431217024446
5603,0.05701106463052958,0.02078164788793911
5604,0.051886012264859636,0.019716855520718765
5605,0.06979264909194591,0.0159180216266294
5606,0.030805873680888305,0.018782934247615485
5607,0.05186901491448683,0.009705826222883105
5608,0.019014796825198913,0.0197662219969934
5609,0.08276489996538361,0.015088230709174042
5610,0.06353487971963587,0.018077147329192945
5611,0.07898002524186112,0.00918954052194009
5612,0.04717116156619054,0.010008631410267472
5613,0.038277044491182535,0.013234963703618903
5614,0.023238649036385235,0.018546757683876074
5615,0.04963184099877231,0.010895554829134187
5616,0.019134532737706465,0.01941104181105965
5617,0.07633088539829957,0.011356462494531917
5618,0.04074179343063857,0.01753721160251257
5619,0.04709181515255513,0.015321005773110484
5620,0.07405662276852337,0.010563236635611456
5621,0.0332956484193249,0.0149981270882628
5622,0.0810297786649306,0.019643749722841546
5623,0.04498202196163066,0.015176403334761968
5624,0.06236433429407153,0.013691463297163274
5625,0.03025327907821196,0.018688065430797294
5626,0.08811536002781523,0.011281521018876077
5627,0.08244835883438725,0.015398058131600735
5628,0.07117284331164186,0.009894242838806591
5629,0.07739409173736145,0.006882543084557678
5630,0.0397029484890071,0.013383478622164127
5631,0.025285931468267835,0.008791622816087537
5632,0.08777654953871225,0.019664666161105522
5633,0.04281182457437413,0.011736258443811994
5634,0.0831621485139762,0.019932276373201045
5635,0.06225175574566688,0.013270565704736314
5636,0.05253805305286551,0.01723167411872955
5637,0.05363110567369301,0.005039799054516685
5638,0.01874071384544748,0.009478423836856417
5639,0.021159873237419607,0.013205236669643365
5640,0.07654401501460265,0.01799971779807519
5641,0.043169169416676596,0.019005624600931473
5642,0.051056324722427195,0.007834428706171664
5643,0.02930174036724046,0.005953065354590081
5644,0.03225992978063124,0.009051072833930945
5645,0.07309499160327317,0.014796123613554915
5646,0.06531153813825366,0.007683564665943212
5647,0.08836686750079357,0.020417319756633592
5648,0.07512143113145293,0.013516289692036337
5649,0.07105941093004228,0.019479815684937653
5650,0.08244753921258428,0.014348372661353047
5651,0.03789964186328657,0.007766241456852008
5652,0.025289874520957992,0.008207956691817363
5653,0.019823185969674174,0.0174827627420873
5654,0.04511338616611239,0.012115497991069082
5655,0.0550095591838956,0.014384872366711703
5656,0.07499636279524265,0.01545086762756187
5657,0.04045249707278601,0.01570130532438702
5658,0.05972201233945621,0.015124333404266978
5659,0.026829013349747972,0.012965657678482853
5660,0.03822440358141478,0.0070637221869496655
5661,0.05971765339401725,0.00831687824475421
5662,0.06543818995536352,0.00886872493233235
5663,0.02644578313740241,0.01650466999411415
5664,0.0783604051262454,0.006134527450140865
5665,0.08367734695687126,0.004372600135543868
5666,0.07806297009006116,0.016221683697131097
5667,0.07950331166461674,0.00753304127505197
5668,0.04206487621948795,0.013916676747323537
5669,0.0688625924476094,0.01193853383652932
5670,0.020195069369703816,0.007861290714465157
5671,0.08509697118104384,0.014862912291988505
5672,0.08869198735321504,0.013492184581601112
5673,0.05875211064495361,0.01607384993878623
5674,0.04861641739950705,0.007444636381829143
5675,0.07510010464941431,0.013217843444514063
5676,0.032718567264101384,0.01882972059865835
5677,0.06588783587896206,0.0176204618562619
5678,0.057144959956239354,0.012331745275692032
5679,0.028049674372006214,0.015523324806501027
5680,0.040407263427827994,0.019013893825503406
5681,0.05648589859011371,0.020016651247379537
5682,0.06207705290190996,0.020121497412427226
5683,0.0498953374427483,0.009590418671013672
5684,0.03206071055800756,0.01072572171594037
5685,0.08252936426532052,0.014022487385305905
5686,0.08824905670066267,0.017264765382978886
5687,0.06783040554987502,0.005067546938374157
5688,0.02901946741494142,0.0044510987821216215
5689,0.02221438227755633,0.019361781495955598
5690,0.08370988422017911,0.01534179478375956
5691,0.05807297800452073,0.01650318156998626
5692,0.04766592057619568,0.006960658412957537
5693,0.06181405254313906,0.016017140128956314
5694,0.08191714749708728,0.008834142791419605
5695,0.03450281205398774,0.019606248138391583
5696,0.05924928026502213,0.00856300576730094
5697,0.02130755211196008,0.01960322285311423
5698,0.03821923603387967,0.01754836732000032
5699,0.025781944257212055,0.020699288651393137
5700,0.04983962837143393,0.006859800470351078
5701,0.03159070707245461,0.004711129155361725
5702,0.05580687005719068,0.004310178015124891
5703,0.08772221123239882,0.01569911523090435
5704,0.031103462679230094,0.013922346643725015
5705,0.04911595192310352,0.00973402639149398
5706,0.027817746032446578,0.017166460535589685
5707,0.023923759386259607,0.011925934436682188
5708,0.08965260024496012,0.020591220683863987
5709,0.024054391226105646,0.014500417545274813
5710,0.061393621714361635,0.012174709244296032
5711,0.06297252838906064,0.017916631511867485
5712,0.06469353055139976,0.015378586473043653
5713,0.05047692371877089,0.020661659140704274
5714,0.06514524513011186,0.012885238934135472
5715,0.08858246788095218,0.00927069459217619
5716,0.05681584195237493,0.011815708157985185
5717,0.06749562497821204,0.012144091191836043
5718,0.030782142455593048,0.011470461367706682
5719,0.05974908682205074,0.015180248347308915
5720,0.020716537204120724,0.004556717978017836
5721,0.059464025974542034,0.01756429448930042
5722,0.07621995329240111,0.017428117684028337
5723,0.06132085822806126,0.009574565098918117
5724,0.04670528235022485,0.021254525196363526
5725,0.026786872694366554,0.014560239350799848
5726,0.0245978708558758,0.005275041823832423
5727,0.07827838773944362,0.009050993228907657
5728,0.041148695394658014,0.018110218903386426
5729,0.0627772227715004,0.014989278334309512
5730,0.025318957792837223,0.00871246129445385
5731,0.03624808898616943,0.012752743494108496
5732,0.08479434474220376,0.007726649514277432
5733,0.06825208601238544,0.008607478995329782
5734,0.07179564517160802,0.012372068889921314
5735,0.0712221459737761,0.018561954482043536
5736,0.0777605142172029,0.016050993152369204
5737,0.07685806337725996,0.018077036715099873
5738,0.034132672124767185,0.004769484976817599
5739,0.03958840302692787,0.020925876003126773
5740,0.06788864301548217,0.013600376921681721
5741,0.029293182786850745,0.013802090830016591
5742,0.08137372182502435,0.016157404889680704
5743,0.03545651167477729,0.007023248914728475
5744,0.025270425350053735,0.01211560047344325
5745,0.021341691608917874,0.004926313247966965
5746,0.024914179062809433,0.015118509982584453
5747,0.037000168205240845,0.019136151364519724
5748,0.08045200841630185,0.01770929762641983
5749,0.05584676831087978,0.019710016912929923
5750,0.05682449273606192,0.006514972143176952
5751,0.03821147438743311,0.008378141556690352
5752,0.03403548046867211,0.006283112664322261
5753,0.06714433478212278,0.020572755324409685
5754,0.022950146805237104,0.02077793020425589
5755,0.034293380670000054,0.01806324069735412
5756,0.07081159206541006,0.020472255638938744
5757,0.06399357775962211,0.018952133422763827
5758,0.06342260042392377,0.014188672109246356
5759,0.04460967621223838,0.006513314812396768
5760,0.08079358913240381,0.019951519581063788
5761,0.08042495451297374,0.007883513364357699
5762,0.02643206862903362,0.013967131982555713
5763,0.07614363563491848,0.005050751169847981
5764,0.05756850222668813,0.017370621945515932
5765,0.07926452308490944,0.016226916863618164
5766,0.03206541356691876,0.007221560886177664
5767,0.028061849206523187,0.01748056361241681
5768,0.03196401028731586,0.005627497318791742
5769,0.0738471425925709,0.009967645391672886
5770,0.026922898015704768,0.011579818667370265
5771,0.05571210039380124,0.005273495814548496
5772,0.061708755162400625,0.018832651681258104
5773,0.05693432241514307,0.018901564767038553
5774,0.018954405913227678,0.006946825814750448
5775,0.0843923202497603,0.018796715650757738
5776,0.0632695559181854,0.016752268302505924
5777,0.06567543338791623,0.004904549688124422
5778,0.03295693971965121,0.004438867191327528
5779,0.06435737035523034,0.015683307335910814
5780,0.03491163197311943,0.02108580821724807
5781,0.06851540179535873,0.008500966445853998
5782,0.07891572672094314,0.02061884208960585
5783,0.0372918982575894,0.020324781725312442
5784,0.07602143081426414,0.01323618751258341
5785,0.056602975867573777,0.00746830743579035
5786,0.08038593640113953,0.01897760259888085
5787,0.03302082277305947,0.01502103773615972
5788,0.053532376781224474,0.006964372989649836
5789,0.03891379440117919,0.007223536283885161
5790,0.07725194954798675,0.014689337257395664
5791,0.04987975539157411,0.020544448363180548
5792,0.030437623374546294,0.007617678294281517
5793,0.021487184312895043,0.0072993473731714845
5794,0.02727032345146907,0.009026062684822814
5795,0.022586794781919363,0.016300548939670763
5796,0.020762368423044488,0.012611085379891827
5797,0.02909049306982879,0.010860519394683951
5798,0.06273812919740371,0.01839410382889256
5799,0.02763906370020555,0.006616464314978674
5800,0.06947416112025728,0.019313027428778287
5801,0.05148464344248285,0.012242301606319643
5802,0.0235038445189933,0.007447229443632612
5803,0.03373678987864742,0.016218078252084177
5804,0.03798495698192383,0.014666917773107004
5805,0.05982833080977144,0.01908363702655444
5806,0.07849165130286936,0.004610898225525682
5807,0.07150495474032298,0.012950794854919668
5808,0.055835833008793724,0.013166838958009117
5809,0.06243263934488802,0.006397926176904243
5810,0.03508928125955374,0.018752149984541815
5811,0.03732168585186829,0.013164652225155522
5812,0.05718060029279643,0.017371621663734925
5813,0.05162869427492885,0.004893143190012958
5814,0.05235028138446158,0.006890811489473441
5815,0.032973866267713085,0.015617314246288703
5816,0.07796896799845893,0.013828458411003879
5817,0.06348949735798945,0.01325971549258706
5818,0.05105929790070965,0.00972720244884991
5819,0.022448172803332257,0.01550873388021639
5820,0.05729641734826168,0.01683618405216311
5821,0.05272289883604091,0.00831439274973465
5822,0.07335137989189729,0.010058091642995388
5823,0.07711941683446723,0.017421736019889618
5824,0.03783211684080072,0.021109746172983848
5825,0.0734275388437173,0.011470963056053184
5826,0.0550680417610957,0.012755425360114061
5827,0.08266991570422876,0.020557030696895996
5828,0.05514917351984009,0.010187923887884986
5829,0.029802588958928573,0.013600612006201315
5830,0.054165266288767326,0.01526011686341484
5831,0.047791758225180433,0.004778125958364681
5832,0.03924096538809509,0.015042183633207697
5833,0.05836045879216158,0.00684368123690525
5834,0.06430106086416515,0.019812419641586546
5835,0.04264224875385103,0.00509016059531629
5836,0.06558794921949758,0.015947520766039266
5837,0.08914716059740078,0.012586741240224191
5838,0.06147415788598422,0.016391357928312894
5839,0.05812780952660578,0.01877199100452314
5840,0.07299227273932019,0.010633923999074767
5841,0.02462990080830736,0.014556506039846831
5842,0.045137942901078025,0.020792065715148758
5843,0.08830489816321421,0.015339453388816982
5844,0.03722163604063233,0.008927905944257842
5845,0.08981773238110675,0.009468820207122376
5846,0.06973908239884162,0.0065515133139792785
5847,0.03352158007152925,0.020964502496254124
5848,0.07842534603230202,0.01728628337796686
5849,0.034185190049301664,0.020997699740329737
5850,0.0715650863648305,0.020811472467232896
5851,0.049991210784253545,0.012700286016264746
5852,0.05868255371324009,0.009614456021260955
5853,0.053571013372788766,0.016008344764546264
5854,0.03445583179074313,0.01860188736815227
5855,0.061870806164262014,0.009693920901698311
5856,0.023844987825941067,0.005233304951947394
5857,0.08975637726744848,0.00606653871172512
5858,0.051922742290475964,0.012537154081997091
5859,0.058136655988535846,0.017222169006754513
5860,0.06535607192821574,0.00812102066368356
5861,0.08976576374927567,0.007103214848386099
5862,0.039703525254365574,0.01648795701016783
5863,0.06612096173785079,0.017281940733229313
5864,0.025960699150244394,0.007375476767836661
5865,0.05453830129782372,0.004605191284997157
5866,0.05708326182118296,0.015522088782102735
5867,0.08333554024291892,0.004586649614328987
5868,0.08088963333603141,0.015031985385591041
5869,0.07079312892683251,0.014388312148889571
5870,0.02918376936573907,0.01049245060480564
5871,0.07254203410848138,0.011136582312241985
5872,0.07764592091533434,0.016513521282381524
5873,0.024755110096433317,0.007901415232816742
5874,0.08817408491393013,0.005754925656848508
5875,0.0767924370636997,0.01650185125001625
5876,0.027660825402216066,0.016263385242938515
5877,0.07520066917616587,0.02072257307388973
5878,0.021156660262697673,0.010645963298462301
5879,0.08889888645787651,0.018215822560413555
5880,0.06758303453789319,0.004377396907155877
5881,0.07225482383565617,0.01491277324299498
5882,0.050366595987979865,0.018069046259304652
5883,0.04238248802162867,0.020962244807919472
5884,0.044957467666722095,0.018586432890733855
5885,0.08645075074836257,0.019810530358424523
5886,0.04066032714470023,0.018980822665246956
5887,0.039774472703239895,0.007270420774314066
5888,0.05958373648792701,0.010203411777740975
5889,0.07908200403585677,0.02120189744903874
5890,0.08803013839563771,0.0048789662573552545
5891,0.048564073159998875,0.019424504379838933
5892,0.06003996126271222,0.019936690030625634
5893,0.0203924918901337,0.020802892368134276
5894,0.044264384620962466,0.018104488598121637
5895,0.05321803846080115,0.020229121857214344
5896,0.08752135526843612,0.011740095979080916
5897,0.057484001811633094,0.019862518365137884
5898,0.07327869921573837,0.011038543376513613
5899,0.0889392494250701,0.013374044251436146
5900,0.019554394420089306,0.005711035166314641
5901,0.02009176606217898,0.0184583686085843
5902,0.018096913573809385,0.00917620614052644
5903,0.07278758849328255,0.01689679119523502
5904,0.021841918487837786,0.006771883601487131
5905,0.05399586689971081,0.01918946573328103
5906,0.06443462965578149,0.005538301304731344
5907,0.024728056566770407,0.015275265901405361
5908,0.08377243229401901,0.017304981404388475
5909,0.04969778502252322,0.015504878713525906
5910,0.019510706682240052,0.020572686896525735
5911,0.04145308882352912,0.005666716339970297
5912,0.02790041114275517,0.01674627732370449
5913,0.07812535374058494,0.01751757243152341
5914,0.05589560577434207,0.019227988513633498
5915,0.031263063156109536,0.015106260173108408
5916,0.044976008877567336,0.013005594445086036
5917,0.079594337573952,0.006839896122192712
5918,0.03894467059362634,0.01056421762732707
5919,0.06471574936847804,0.01763376850944713
5920,0.07199522320818923,0.01933538169632982
5921,0.04176072885659225,0.018272047076630306
5922,0.04132268741129909,0.011002373160708276
5923,0.04239840286537004,0.02074930843795114
5924,0.049943954758505896,0.00434221954402533
5925,0.07616593223083062,0.010848715404406798
5926,0.04548842434595231,0.015292397922200194
5927,0.025085570902834014,0.004305361656983523
5928,0.06616910619488635,0.013105389415263548
5929,0.050815935236682826,0.017108618139947948
5930,0.05528755463797513,0.017500344704248987
5931,0.04205191657868505,0.019812434253024105
5932,0.045519933405472564,0.006687259174547884
5933,0.02095323609341026,0.019415874813582652
5934,0.07805982582356624,0.014994859238916686
5935,0.04055037246002939,0.01379855771746904
5936,0.02666263024217231,0.017378212423041002
5937,0.06091653892578539,0.005238525066637749
5938,0.03555990878649734,0.015041988949343396
5939,0.0460320631028462,0.016109227790836164
5940,0.05546716042151238,0.016005207869537408
5941,0.018951659690216907,0.012049174454430173
5942,0.06518464679691428,0.020369439495109734
5943,0.03048095518606929,0.005755371058676091
5944,0.023443354537724052,0.01038464584078581
5945,0.024364234686754877,0.009140189725366406
5946,0.04876969463553357,0.00846989686675883
5947,0.04792620729182853,0.011179087850400097
5948,0.03181479249191349,0.004414729499468922
5949,0.08295829653539392,0.01585988514755169
5950,0.06530411834872862,0.009254556944637959
5951,0.08973702454697531,0.011676090505457707
5952,0.0647508498575928,0.01006390567840529
5953,0.07023260244226702,0.013194527657561027
5954,0.03759870383726928,0.019557236517895416
5955,0.06916987565611972,0.0046548482029449495
5956,0.018740145575289566,0.011849415009057711
5957,0.03860768864670008,0.00594604986725264
5958,0.07908483319427913,0.013723771635146376
5959,0.03581096109713762,0.008478045156982025
5960,0.06740194919602943,0.0189797466950961
5961,0.04125051795216019,0.009185898607749786
5962,0.04531690169886149,0.008209022678820288
5963,0.029548962345816332,0.010235517410938285
5964,0.07828552518480347,0.020915307819255345
5965,0.07379877836128935,0.01711415340173472
5966,0.04617278423609691,0.010434429728215348
5967,0.061034279586387526,0.016186751819638724
5968,0.023350128370818173,0.006218465875264847
5969,0.06337420637346489,0.016060554167283594
5970,0.03258335128059501,0.01792463269170978
5971,0.03225884142269537,0.0065500982196929035
5972,0.03341569809904624,0.012298595492164182
5973,0.04544632282948391,0.017432970399600626
5974,0.05373487598489197,0.020277898628004914
5975,0.08143302158690942,0.007307813280360497
5976,0.07155970017006888,0.016792398549241735
5977,0.05081514050033605,0.014318497417289008
5978,0.08741134935645357,0.013483520929000433
5979,0.05765288797998552,0.014719607031386974
5980,0.031731856702352554,0.018397214788105874
5981,0.07281406207115657,0.01812248477340225
5982,0.018748960430126343,0.011580788122350366
5983,0.052966583967427594,0.01904700522884129
5984,0.03329414719847848,0.007934027268114286
5985,0.060792734464426575,0.007946470409904
5986,0.0643511631530189,0.01202089589564764
5987,0.05995950178541338,0.007375744206186571
5988,0.04821418487073874,0.018287230099215207
5989,0.08416354210214369,0.01991508107351122
5990,0.08045866375625131,0.01403544532450439
5991,0.027540163880454563,0.00759738931602037
5992,0.06724922251923764,0.013761719931998637
5993,0.03335409615950864,0.009270442314127401
5994,0.06425997906885236,0.008206125512179172
5995,0.04996998322793317,0.020914577982824797
5996,0.028210777386819617,0.017187202506816473
5997,0.03248478902004481,0.004636695586293162
5998,0.04569557438798115,0.01591873798442952
5999,0.01832594939647259,0.007187276703215792
6000,0.04713321254881653,0.011543810916883127
6001,0.021554820669398157,0.0075341353971645104
6002,0.06079870392769218,0.009756967015596515
6003,0.07896895194378253,0.009810222416046635
6004,0.08607686101398561,0.014507149362078423
6005,0.02199922129169458,0.010894998474158289
6006,0.04543805437209262,0.017782810646226794
6007,0.06735027369318711,0.007437322676822991
6008,0.05552079909821339,0.005535495184376904
6009,0.018933467589798705,0.008925555412653333
6010,0.01968031236107862,0.011357107034732859
6011,0.04700335352750364,0.020607874766570923
6012,0.05188142797606111,0.019937486994434248
6013,0.034108053444534894,0.019764227678858236
6014,0.03483468037024668,0.018687281256180063
6015,0.07639128583818106,0.020683785309301282
6016,0.03922547485402382,0.006456177311845225
6017,0.05927278604751652,0.00548950040213947
6018,0.03283539234412199,0.01942578799564608
6019,0.05820633584990096,0.008015986764964478
6020,0.03495626439238017,0.010491891081677902
6021,0.08411936385107072,0.017998957962965856
6022,0.07700363901160259,0.0066470831376333195
6023,0.06430700434305056,0.012280346487421618
6024,0.03597484135583019,0.005864322135379301
6025,0.01913973365688182,0.008224209956001035
6026,0.05948613147532524,0.015207650618424684
6027,0.06517471390581103,0.019491122336474338
6028,0.01925567376744852,0.011819325487163607
6029,0.04200774080343243,0.02028136060681303
6030,0.08863226851868422,0.015126620577125471
6031,0.05145852882077928,0.018801399424499418
6032,0.06856957255536289,0.017733530449487903
6033,0.04852856432623526,0.009465378959420094
6034,0.02472450651862741,0.01767174357406537
6035,0.08813381011996252,0.011116625868839457
6036,0.034144806584386275,0.017534499939553576
6037,0.06438971419816313,0.017711128574134156
6038,0.03374368543278758,0.008112334481433559
6039,0.03386863439202683,0.019725888383967653
6040,0.06152586768475974,0.017701314083265605
6041,0.0256184263438399,0.007492735686471413
6042,0.018463888608233017,0.017065607014657647
6043,0.055038069066288095,0.009510952370187314
6044,0.06058731006196901,0.005670774455533684
6045,0.06412776764071532,0.01809310204872798
6046,0.08210380556479643,0.013431422099434022
6047,0.03821393478265195,0.004670437401006176
6048,0.06719528800499874,0.008526582245522711
6049,0.03539664932385579,0.01439529231380899
6050,0.08351912959590783,0.017646525883383155
6051,0.018560235861738245,0.019870250826622388
6052,0.04679320630134613,0.009021243424590656
6053,0.07967802030512147,0.015525007112631349
6054,0.022211542780351826,0.01191961377557511
6055,0.03429644832004396,0.010099672664745804
6056,0.04948867945752855,0.011256203514839953
6057,0.06307208036495027,0.017176339850965804
6058,0.056389440151628056,0.009657140666619962
6059,0.06931630820575715,0.021166600057538766
6060,0.08518000707214088,0.011493356910764273
6061,0.07690651755063307,0.014414510088396329
6062,0.08937041777532519,0.015565471703643217
6063,0.018487715415053195,0.006261009521619568
6064,0.02095602297649493,0.011823787600627855
6065,0.02847088565204725,0.012083109487551584
6066,0.08195354869317603,0.015510913988476234
6067,0.04542583886127111,0.01741301522972189
6068,0.06946147523057798,0.009610637917087366
6069,0.03852788262860296,0.018339886375454726
6070,0.07905536258104781,0.009009887832951077
6071,0.03061825545702021,0.004833569886804679
6072,0.07865989443088703,0.006808509878649926
6073,0.07759673765869077,0.009773088001887694
6074,0.06858531035201937,0.016858729308681805
6075,0.026135235389399495,0.007850465708793403
6076,0.027853107514969312,0.009359452203445993
6077,0.039667526518262164,0.020284272363130927
6078,0.033593180627458266,0.008832961449415037
6079,0.08964780524335438,0.009922578270069284
6080,0.032646102295981694,0.005471977405349668
6081,0.029351246315822956,0.007079776999870355
6082,0.08702460982243515,0.009211442269182562
6083,0.02696019277678391,0.01625134312989395
6084,0.05258143787463934,0.010236223298014862
6085,0.05958684163173385,0.012489797470321216
6086,0.04164920261048966,0.008626532113704245
6087,0.03379770481968766,0.013979553394952889
6088,0.0830025571701792,0.012671451366173921
6089,0.025561162751475918,0.01796583280778074
6090,0.055574534392791995,0.015293577322284122
6091,0.03237394931442526,0.0045375609933821165
6092,0.043651148357133907,0.005107496668696727
6093,0.04901543607550496,0.016978835600590915
6094,0.08906953852500751,0.007003979466944119
6095,0.03950741583198389,0.008640285643567266
6096,0.0589585923374065,0.005877589200459564
6097,0.08616884827199903,0.010139300550393856
6098,0.08688673761168116,0.008489976087140843
6099,0.05431965436930689,0.01576477891436652
6100,0.04590968857546927,0.008952752552976716
6101,0.08142473725051536,0.015072071441957935
6102,0.07441089744822937,0.01867202595244324
6103,0.06697345360598184,0.01762837087609817
6104,0.024889426297610606,0.014971449208524992
6105,0.06129642279321312,0.00682920804533778
6106,0.06440665690269662,0.007764147572039783
6107,0.02625652901033338,0.015723902095705275
6108,0.08055442519925644,0.011837008290793996
6109,0.07068735327733994,0.004346786752177976
6110,0.062397602402425666,0.007095570038984228
6111,0.021021495421464413,0.005468707604956103
6112,0.04950713417214255,0.01053384740128081
6113,0.04931926359962956,0.012032116715625943
6114,0.06583949220659932,0.019680199560976597
6115,0.0756541888697387,0.020738127130424895
6116,0.08982788502889986,0.01289173018686458
6117,0.03246972627066091,0.01921599716205314
6118,0.06654710257579563,0.01138958008856858
6119,0.08831421077603983,0.017680487247068083
6120,0.022107409086132394,0.01639402661204745
6121,0.037503278801313635,0.02103377975498677
6122,0.0615766894707149,0.007284257845568746
6123,0.07810679288679004,0.020255045638080706
6124,0.08811182150614483,0.007139444390202321
6125,0.03047597054279945,0.01124744298367551
6126,0.06891750561315996,0.010393585616636548
6127,0.0877143822817369,0.006039059428229892
6128,0.04826149858698753,0.014361488132241607
6129,0.08956261385345131,0.018063608658135676
6130,0.0423251954847067,0.0058704077642705655
6131,0.05775423169907737,0.0045300226244067215
6132,0.050035225692539834,0.012861399716041172
6133,0.07919693090452247,0.00665536332030909
6134,0.08621738034195581,0.010761626901653021
6135,0.031187906979999368,0.02087683605308968
6136,0.06697419539491636,0.00932742318947652
6137,0.08949019048854615,0.009144861349838738
6138,0.03257024388896786,0.018476030375106783
6139,0.020988217733846338,0.013625385159816197
6140,0.07746213230665838,0.013470227516062088
6141,0.04464525165722503,0.008895555635337182
6142,0.02422827850554559,0.012054139624858164
6143,0.07647421931581166,0.021138695485540225
6144,0.04400150663517799,0.01947323147385964
6145,0.07357270171945868,0.014270575120124125
6146,0.08285315275939253,0.01101675950861684
6147,0.05130402560909198,0.019710759596061188
6148,0.0237233830460195,0.00609304057176686
6149,0.052351289173357976,0.019834511718705934
6150,0.0240748262929845,0.008475703271725726
6151,0.060810904241904586,0.019424590789499374
6152,0.061726088638645794,0.011712636255708286
6153,0.020862216139232583,0.009093323023827888
6154,0.04432546138131163,0.008920985709615126
6155,0.022148885596077892,0.015658586695510637
6156,0.04892359352848791,0.015650423664898383
6157,0.01972590873424308,0.0057550363393137904
6158,0.0768136294687829,0.01774641810978393
6159,0.08841468156192239,0.01024069376028065
6160,0.019356798259478492,0.00571179537394997
6161,0.05617644735561398,0.018368310221440344
6162,0.0750756481590503,0.01761660760231377
6163,0.037821642705297934,0.010581864991482106
6164,0.05245786177779403,0.014094806878188166
6165,0.06199357813016748,0.020258943652309347
6166,0.04916521243010534,0.013105099701372549
6167,0.024034446123207313,0.006033681844285287
6168,0.06597229300581248,0.007990888104399015
6169,0.05628544304912229,0.020014905705478467
6170,0.0764247014882985,0.019752488870778902
6171,0.07302933638005249,0.005507168018956071
6172,0.08124735811259401,0.02116555088562453
6173,0.059815217897782436,0.010444476561049784
6174,0.025769063553158576,0.01433828023209014
6175,0.05096959327752494,0.005611014437203585
6176,0.088069999821746,0.014993073976429254
6177,0.04715140608874521,0.00913871973804033
6178,0.08071268690728728,0.008100220052151053
6179,0.05041896254090421,0.005585652336359234
6180,0.06514938772420487,0.013342651831347448
6181,0.024814638906203067,0.0074893157100482865
6182,0.07548471827814614,0.011727903299311549
6183,0.0640606102101855,0.006763216279961343
6184,0.07108327205393372,0.011145453026513673
6185,0.0626041343595909,0.005358439074867468
6186,0.02953292834946851,0.010982053123698151
6187,0.0871883311239973,0.01972627340949261
6188,0.06923916421827112,0.005538740879413242
6189,0.03646097916659747,0.014533790047812965
6190,0.0896862346048795,0.00489400873961269
6191,0.04303730146839248,0.011184232227717503
6192,0.07226979661363789,0.01906218131188535
6193,0.07366567229394182,0.012001902761925032
6194,0.06723925099112295,0.007177122879597729
6195,0.07500032583216593,0.016076986943398205
6196,0.0807941590350016,0.013498106784197715
6197,0.030787426295816045,0.006679131767638525
6198,0.08615132781852955,0.006161984581771122
6199,0.07104714826336667,0.01312066292493679
6200,0.05804445672235624,0.009960460810493241
6201,0.06793386339540802,0.010488817517690143
6202,0.03811388570694499,0.010952291217331944
6203,0.0503292427841947,0.00918775973086522
6204,0.08619518479166931,0.005052334868595555
6205,0.019501727684055743,0.018797677375214858
6206,0.06465584789518491,0.004526409628435011
6207,0.05205924189012589,0.013267727476261575
6208,0.077009673307397,0.008274586152002647
6209,0.024185047473918357,0.010982132844062197
6210,0.06129380293321376,0.005524325756249327
6211,0.041992918315716096,0.010350864059520914
6212,0.08195486208037067,0.02045656949564842
6213,0.058567048220720716,0.018705809870531748
6214,0.03479021940299472,0.010945282707208518
6215,0.08639484701529902,0.005051472592273975
6216,0.04860417929102037,0.019122097488127043
6217,0.018183976260293982,0.015642825282288393
6218,0.07974993978050361,0.010911905065162538
6219,0.02141868471103478,0.012152814634123309
6220,0.08756054066506858,0.015325482403781508
6221,0.04077222336572019,0.009271978143363663
6222,0.047479132477253126,0.016598179917697332
6223,0.02166517855694642,0.020893518275348952
6224,0.02176949845409564,0.016698040238940677
6225,0.06326376785821493,0.015521681299368881
6226,0.06137773246846453,0.01654751783874489
6227,0.06579681179391372,0.006141087453682112
6228,0.06772594923774836,0.012361473469261624
6229,0.07153998387995561,0.020574589472682987
6230,0.0760718271681235,0.0212249910071027
6231,0.08415797937831002,0.004646442591222973
6232,0.06963826210628218,0.006657925754125548
6233,0.03603112916439874,0.01790709622117538
6234,0.0534971135840638,0.007142676241528421
6235,0.024937729440416785,0.016002512051859416
6236,0.04494674075056919,0.008488452189041908
6237,0.07932469257867666,0.010473869704660108
6238,0.08132118663114575,0.013044613333168052
6239,0.08740849231558198,0.004808279452247232
6240,0.03163368150779662,0.017659335140715358
6241,0.05907287524087878,0.017011345606914738
6242,0.08249454356550431,0.019615444167472927
6243,0.05328461637764973,0.013851610544642025
